754,476,pantone,"{89,61,43}","{0.0652174,0.516854,0.34902}","{28.4744,9.84,15.9716}",18.9268,85,f
271,165,pantone,"{249,99,2}","{0.0654521,0.991968,0.976471}","{60.8414,54.223,69.6705}",101.608,86,f
757,479,pantone,"{175,137,112}","{0.0661376,0.36,0.686275}","{60.0466,10.9327,18.9421}",25.9015,87,f
276,167,pantone,"{188,79,7}","{0.0662983,0.962766,0.737255}","{47.364,41.0253,55.5747}",74.4058,88,f
664,410,pantone,"{124,109,99}","{0.0666667,0.201613,0.486275}","{47.1357,4.1302,7.7381}",10.274,89,f
274,166,pantone,"{221,89,0}","{0.0671192,1,0.866667}","{54.5712,48.6186,64.1831}",90.7904,90,f
743,471,pantone,"{188,94,30}","{0.0675105,0.840426,0.737255}","{50.4412,33.8726,50.7281}",64.8896,91,f
749,4735,pantone,"{204,175,155}","{0.0680272,0.240196,0.8}","{73.4571,7.3934,14.1318}",20.1163,92,f
744,471 2X,pantone,"{163,68,2}","{0.068323,0.98773,0.639216}","{41.097,36.6087,50.998}",66.0824,93,f
264,1615,pantone,"{132,63,15}","{0.0683761,0.886364,0.517647}","{34.9932,26.6343,40.0611}",48.0208,94,f
258,1585,pantone,"{249,107,7}","{0.0688705,0.971888,0.976471}","{62.2285,50.6586,69.6166}",99.2908,95,f
730,4645,pantone,"{178,130,96}","{0.0691057,0.460674,0.698039}","{58.297,14.2356,25.6418}",33.6386,96,f
741,470,pantone,"{155,79,25}","{0.0692308,0.83871,0.607843}","{42.2014,27.9932,43.5892}",53.325,97,f
758,480,pantone,"{211,183,163}","{0.0694444,0.227488,0.827451}","{76.2898,6.922,13.8633}",19.6864,98,f
260,1595,pantone,"{209,91,5}","{0.0702614,0.976077,0.819608}","{53.0024,43.2463,61.2164}",83.6235,99,f
689,434,pantone,"{224,209,198}","{0.0705128,0.116071,0.878431}","{84.7537,3.3538,7.3084}",10.6562,100,f
727,4635,pantone,"{140,89,51}","{0.071161,0.635714,0.54902}","{42.7017,17.0873,30.3452}",36.4631,101,f
746,472,pantone,"{234,170,122}","{0.0714286,0.478632,0.917647}","{74.6017,17.9398,33.9412}",45.8791,102,f
748,473,pantone,"{244,196,160}","{0.0714286,0.344262,0.956863}","{82.5135,12.2289,24.5647}",34.4093,103,f
739,469,pantone,"{96,51,17}","{0.07173,0.822917,0.376471}","{26.4332,17.3816,29.2391}",32.3557,104,f
1090,804 2X,pantone,"{255,127,30}","{0.0718518,0.882353,1}","{66.9248,43.6575,68.1837}",92.146,105,f
262,1605,pantone,"{160,79,17}","{0.0722611,0.89375,0.627451}","{42.9225,29.8985,47.5901}",58.551,106,f
732,4655,pantone,"{196,153,119}","{0.0735931,0.392857,0.768627}","{66.4052,11.4791,24.0173}",31.5066,107,f
1063,713,pantone,"{249,201,163}","{0.0736434,0.345382,0.976471}","{84.2551,11.8878,25.4365}",35.1884,108,f
663,409,pantone,"{153,137,124}","{0.0747126,0.189542,0.6}","{58.1497,3.7972,9.1583}",11.8603,109,f
753,4755,pantone,"{226,204,186}","{0.075,0.176991,0.886275}","{83.3896,4.8079,11.7556}",16.3571,110,f
752,475,pantone,"{247,211,181}","{0.0757576,0.267206,0.968627}","{86.849,8.2027,19.5255}",26.9815,111,f
751,4745,pantone,"{216,191,170}","{0.076087,0.212963,0.847059}","{78.9044,5.5693,13.837}",18.8031,112,f
1089,804,pantone,"{255,147,56}","{0.0762144,0.780392,1}","{71.1547,34.2851,62.6106}",81.3402,113,f
750,474,pantone,"{244,204,170}","{0.0765766,0.303279,0.956863}","{84.6489,9.2823,22.2199}",30.2435,114,f
1072,722,pantone,"{209,142,84}","{0.0773333,0.598086,0.819608}","{64.5969,19.5398,40.7779}",51.0751,115,f
246,1525,pantone,"{181,84,0}","{0.0773481,1,0.709804}","{47.1894,35.6763,56.6334}",73.9564,116,f
662,408,pantone,"{168,153,140}","{0.077381,0.166667,0.658824}","{64.1615,3.2993,8.8243}",11.4407,117,f
257,158,pantone,"{232,117,17}","{0.0775194,0.926724,0.909804}","{61.5842,39.47,66.1329}",87.8446,118,f
241,1495,pantone,"{255,153,63}","{0.078125,0.752941,1}","{72.4959,31.4588,61.0051}",78.4347,119,f
1070,720,pantone,"{239,196,158}","{0.0781893,0.338912,0.937255}","{82.0005,10.0658,24.8432}",33.0891,120,f
738,4685,pantone,"{237,211,188}","{0.0782313,0.206751,0.929412}","{86.1183,5.4787,14.6902}",20.0167,121,f
1075,725,pantone,"{117,56,2}","{0.0782609,0.982906,0.458824}","{30.9129,23.6521,68.406}",46.9775,122,f
734,4665,pantone,"{216,181,150}","{0.0782828,0.305556,0.847059}","{75.9763,8.1114,20.5114}",26.9609,123,f
1071,721,pantone,"{232,178,130}","{0.0784314,0.439655,0.909804}","{76.4411,13.6808,32.0741}",41.6653,124,f
1064,714,pantone,"{249,186,130}","{0.0784314,0.477912,0.976471}","{80.106,16.2233,37.17}",48.6096,125,f
239,1485,pantone,"{255,183,119}","{0.0784314,0.533333,1}","{79.8743,19.2195,42.6549}",55.5538,126,f
259,159,pantone,"{198,96,5}","{0.0785838,0.974747,0.776471}","{52.2669,36.4423,59.9}",78.8346,127,f
759,481,pantone,"{224,204,186}","{0.0789474,0.169643,0.878431}","{83.22,4.0777,11.4912}",15.5206,128,f
1079,729,pantone,"{193,142,96}","{0.0790378,0.502591,0.756863}","{62.9508,13.8516,31.9824}",39.6176,129,f
736,4675,pantone,"{229,198,170}","{0.079096,0.257642,0.898039}","{81.8102,6.7566,18.0781}",24.097,130,f
1065,715,pantone,"{252,158,73}","{0.0791434,0.710317,0.988235}","{73.3049,28.0897,57.3257}",73.1072,131,f
1068,718,pantone,"{191,91,0}","{0.0794066,1,0.74902}","{50.1666,36.1245,59.1771}",78.0043,132,f
1082,732,pantone,"{96,51,10}","{0.0794574,0.895833,0.376471}","{26.3797,17.1039,60.068}",35.122,133,f
250,1545,pantone,"{71,34,0}","{0.0798122,1,0.278431}","{17.8443,15.0745,53.8852}",28.9943,134,f
661,406,pantone,"{206,193,181}","{0.08,0.121359,0.807843}","{78.8091,2.5317,7.6678}",10.2089,135,f
1062,712,pantone,"{255,211,170}","{0.0803922,0.333333,1}","{87.3638,9.8162,26.1015}",34.7083,136,f
248,1535,pantone,"{140,68,0}","{0.0809524,1,0.54902}","{37.3163,27.0239,47.4762}",57.1625,137,f
1069,719,pantone,"{244,209,175}","{0.0821256,0.282787,0.956863}","{85.971,7.3246,21.4161}",28.1701,138,f
1074,724,pantone,"{142,73,5}","{0.0827251,0.964789,0.556863}","{38.7718,25.2113,46.914}",55.9305,139,f
760,482,pantone,"{229,211,193}","{0.0833333,0.157205,0.898039}","{85.5528,3.3141,11.1545}",14.6969,140,f
665,411,pantone,"{102,89,76}","{0.0833333,0.254902,0.4}","{38.7101,2.9947,9.4696}",10.6145,141,f
1073,723,pantone,"{186,117,48}","{0.0833333,0.741935,0.729412}","{55.4566,21.2665,47.6152}",56.3383,142,f
729,464 2X,pantone,"{112,66,20}","{0.0833333,0.821429,0.439216}","{32.6825,15.9851,34.674}",37.5588,143,f
263,161,pantone,"{99,58,17}","{0.0833333,0.828283,0.388235}","{28.6927,14.5172,31.6043}",33.4764,144,f
261,160,pantone,"{158,84,10}","{0.0833333,0.936709,0.619608}","{43.7,26.1729,50.1155}",60.4207,145,f
1080,730,pantone,"{170,117,63}","{0.0841122,0.629412,0.666667}","{53.6295,15.1812,37.6285}",43.6832,146,f
1078,728,pantone,"{211,168,124}","{0.0842912,0.412322,0.827451}","{71.7645,9.9677,28.715}",35.5184,147,f
1077,727,pantone,"{226,191,155}","{0.084507,0.314159,0.886275}","{79.4981,7.3151,22.8185}",28.9866,148,f
243,1505,pantone,"{244,124,0}","{0.0846995,1,0.956863}","{64.6825,40.5259,71.809}",99.617,149,f
1081,731,pantone,"{114,63,10}","{0.0849359,0.912281,0.447059}","{32.1556,18.3858,38.4475}",42.4604,150,f
1066,716,pantone,"{242,132,17}","{0.0851852,0.929752,0.94902}","{66.0745,35.8429,69.9028}",91.8634,151,f
255,157,pantone,"{237,160,79}","{0.085443,0.666667,0.929412}","{72.0346,21.2051,52.6584}",64.5101,152,f
244,151,pantone,"{247,127,0}","{0.085695,1,0.968627}","{65.712,40.2061,72.6433}",100.851,153,f
1067,717,pantone,"{211,109,0}","{0.0860979,1,0.827451}","{56.8665,34.9566,64.6925}",86.1562,154,f
242,150,pantone,"{252,173,86}","{0.0873494,0.65873,0.988235}","{76.8329,20.9326,55.1691}",67.7954,155,f
245,152,pantone,"{221,117,0}","{0.0882353,1,0.866667}","{59.9742,34.8907,67.3023}",90.2749,156,f
1076,726,pantone,"{237,211,181}","{0.0892857,0.236287,0.929412}","{85.9711,4.4813,18.1701}",22.8813,157,f
659,404,pantone,"{130,117,102}","{0.0892857,0.215385,0.509804}","{50.0108,2.419,10.1056}",11.4407,158,f
660,405,pantone,"{107,94,79}","{0.0892857,0.261682,0.419608}","{40.7283,2.6186,10.5261}",11.4407,159,f
240,149,pantone,"{252,204,147}","{0.0904762,0.416667,0.988235}","{84.9902,9.6953,34.7961}",42.9185,160,f
658,403,pantone,"{153,140,124}","{0.091954,0.189542,0.6}","{58.9592,2.1102,10.304}",11.8603,161,f
247,153,pantone,"{188,109,10}","{0.0926966,0.946809,0.737255}","{53.6543,25.4295,59.1417}",72.8209,162,f
249,154,pantone,"{153,89,5}","{0.0945946,0.96732,0.6}","{44.1295,21.0716,51.3469}",60.6044,163,f
253,156,pantone,"{242,198,140}","{0.0947712,0.421488,0.94902}","{82.4641,8.1559,34.9199}",41.7719,164,f
656,401,pantone,"{193,181,165}","{0.0952381,0.145078,0.756863}","{74.2548,1.5546,9.6767}",11.4698,165,f
222,1365,pantone,"{252,186,94}","{0.0970464,0.626984,0.988235}","{79.9662,14.6125,54.9442}",64.7937,166,f
726,463,pantone,"{117,84,38}","{0.0970464,0.675214,0.458824}","{38.3095,8.5038,31.6455}",32.3968,167,f
230,1405,pantone,"{107,71,20}","{0.0977011,0.813084,0.419608}","{33.3133,10.5364,35.0377}",35.6931,168,f
728,464,pantone,"{135,96,40}","{0.0982456,0.703704,0.529412}","{43.7556,9.9506,37.2194}",38.99,169,f
238,148,pantone,"{255,214,155}","{0.0983333,0.392157,1}","{87.8335,6.5472,34.4815}",41.0447,170,f
226,1385,pantone,"{204,122,2}","{0.0990099,0.990196,0.8}","{58.7523,25.1641,65.0329}",82.9511,171,f
224,1375,pantone,"{249,155,12}","{0.100563,0.951807,0.976471}","{71.9664,26.7485,75.2014}",97.4417,172,f
220,1355,pantone,"{252,206,135}","{0.10114,0.464286,0.988235}","{85.2951,7.4608,41.3092}",48.1271,173,f
655,400,pantone,"{209,198,181}","{0.10119,0.133971,0.819608}","{80.3367,0.9802,9.885}",11.5181,174,f
228,1395,pantone,"{153,96,7}","{0.101598,0.954248,0.6}","{45.8436,17.1101,52.0629}",60.0796,175,f
234,144,pantone,"{226,140,5}","{0.10181,0.977876,0.886275}","{65.6987,24.9322,70.513}",90.9591,176,f
223,137,pantone,"{252,163,17}","{0.103546,0.93254,0.988235}","{74.1452,23.8735,76.1612}",96.8745,177,f
218,1345,pantone,"{255,214,145}","{0.104545,0.431373,1}","{87.6778,5.4993,39.3673}",45.3897,178,f
235,145,pantone,"{198,127,7}","{0.104712,0.964646,0.776471}","{59.1589,19.9033,64.1018}",78.8261,179,f
213,130 2X,pantone,"{226,145,0}","{0.106932,1,0.886275}","{66.8392,22.2228,71.9645}",93.4892,180,f
724,462,pantone,"{91,71,35}","{0.107143,0.615385,0.356863}","{31.4676,3.6862,24.6158}",23.1709,181,f
657,402,pantone,"{175,165,147}","{0.107143,0.16,0.686275}","{68.1169,0.5282,10.625}",11.5854,182,f
225,138,pantone,"{216,140,2}","{0.107477,0.990741,0.847059}","{64.4509,20.6249,69.5143}",88.5789,183,f
227,139,pantone,"{175,117,5}","{0.109804,0.971429,0.686275}","{53.8648,15.1858,59.4381}",70.5597,184,f
221,136,pantone,"{252,191,73}","{0.10987,0.710317,0.988235}","{80.9818,10.8415,65.2609}",74.3012,185,f
251,155,pantone,"{244,219,170}","{0.11036,0.303279,0.956863}","{88.3515,1.5175,27.2821}",30.7354,186,f
219,135,pantone,"{252,201,99}","{0.111111,0.607143,0.988235}","{83.6365,7.1366,56.7855}",63.6082,187,f
236,146,pantone,"{158,107,5}","{0.111111,0.968354,0.619608}","{49.247,13.081,55.2236}",63.6082,188,f
703,448,pantone,"{84,71,45}","{0.111111,0.464286,0.329412}","{30.8329,1.3693,17.6652}",16.2138,189,f
731,465,pantone,"{193,168,117}","{0.111842,0.393782,0.756863}","{69.9139,1.8796,29.7018}",31.6263,190,f
233,143,pantone,"{239,178,45}","{0.114261,0.811715,0.937255}","{76.3025,11.0587,70.5398}",80.9979,191,f
202,1235,pantone,"{252,181,20}","{0.115661,0.920635,0.988235}","{78.3413,14.4972,78.7106}",97.0601,192,f
217,134,pantone,"{255,216,127}","{0.115885,0.501961,1}","{87.9224,2.7879,48.6198}",53.5682,193,f
735,467,pantone,"{221,204,165}","{0.116071,0.253394,0.866667}","{82.5261,-0.0884,21.6105}",23.4426,194,f
1102,810 2X,pantone,"{255,188,33}","{0.116366,0.870588,1}","{80.3683,12.337,77.8531}",92.9743,195,f
232,142,pantone,"{242,191,73}","{0.116371,0.698347,0.94902}","{79.9653,6.6458,63.8987}",70.7782,196,f
229,140,pantone,"{122,91,17}","{0.11746,0.860656,0.478431}","{40.6709,5.6407,43.6057}",44.048,197,f
668,414,pantone,"{181,175,160}","{0.119048,0.116022,0.709804}","{71.5698,-0.4921,8.4444}",8.83176,198,f
715,454,pantone,"{226,216,191}","{0.119048,0.154867,0.886275}","{86.5249,-0.6712,13.5548}",14.7196,199,f
711,452,pantone,"{196,183,150}","{0.119565,0.234694,0.768627}","{74.7016,-0.6707,18.4723}",19.362,200,f
705,449,pantone,"{84,71,38}","{0.119565,0.547619,0.329412}","{30.7149,0.5552,21.7604}",19.362,201,f
733,466,pantone,"{209,191,145}","{0.119792,0.30622,0.819608}","{77.793,-0.5557,25.5562}",26.9485,202,f
191,116 2X,pantone,"{247,181,12}","{0.119858,0.951417,0.968627}","{77.7854,12.2776,79.1628}",98.9624,203,f
200,1225,pantone,"{255,204,73}","{0.119963,0.713726,1}","{84.446,5.3693,68.8429}",76.6565,204,f
214,131,pantone,"{198,147,10}","{0.121454,0.949495,0.776471}","{64.0759,9.0044,67.1348}",79.3823,205,f
212,130,pantone,"{234,175,15}","{0.121766,0.935897,0.917647}","{74.9427,9.8707,76.1016}",92.5215,206,f
737,468,pantone,"{226,214,181}","{0.122222,0.199115,0.886275}","{85.8051,-1.1387,17.801}",19.0263,207,f
237,147,pantone,"{114,94,38}","{0.122807,0.666667,0.447059}","{40.7721,1.092,34.2836}",32.1662,208,f
231,141,pantone,"{242,206,104}","{0.123188,0.570248,0.94902}","{83.9758,0.7999,54.6075}",58.4466,209,f
203,124,pantone,"{224,170,15}","{0.123604,0.933036,0.878431}","{72.6484,8.1733,73.9448}",88.5827,210,f
204,1245,pantone,"{191,145,12}","{0.123836,0.937173,0.74902}","{62.8051,6.9863,65.5636}",75.8991,211,f
713,453,pantone,"{214,204,175}","{0.123932,0.182243,0.839216}","{82.1508,-1.2635,15.7085}",16.5395,212,f
709,451,pantone,"{173,160,122}","{0.124183,0.294798,0.678431}","{66.0829,-1.2614,21.5622}",21.6384,213,f
201,123,pantone,"{255,198,30}","{0.124444,0.882353,1}","{82.776,7.0988,80.3838}",95.5092,214,f
704,4485,pantone,"{96,76,17}","{0.124473,0.822917,0.376471}","{33.342,1.8685,35.8819}",33.536,215,f
206,1255,pantone,"{163,127,20}","{0.124709,0.877301,0.639216}","{55.0886,4.346,56.6303}",60.7307,216,f
667,413,pantone,"{198,193,178}","{0.125,0.10101,0.776471}","{78.0871,-0.8616,8.1631}",8.49837,217,f
671,417,pantone,"{119,114,99}","{0.125,0.168067,0.466667}","{48.0799,-0.8372,9.0079}",8.49837,218,f
208,1265,pantone,"{124,99,22}","{0.125817,0.822581,0.486275}","{43.1624,2.0676,44.1256}",43.4076,219,f
714,4535,pantone,"{219,206,165}","{0.126543,0.246575,0.858824}","{82.8705,-1.8817,22.0583}",23.0121,220,f
205,125,pantone,"{181,140,10}","{0.126706,0.944751,0.709804}","{60.4286,5.1843,63.632}",72.8941,221,f
716,4545,pantone,"{229,219,186}","{0.127907,0.187773,0.898039}","{87.42,-1.8802,17.4733}",18.3727,222,f
215,132,pantone,"{158,124,10}","{0.128378,0.936709,0.619608}","{53.714,3.5117,57.5211}",63.2947,223,f
198,1215,pantone,"{249,224,140}","{0.12844,0.437751,0.976471}","{89.5541,-2.4625,44.1555}",46.6214,224,f
1101,810,pantone,"{255,204,30}","{0.128889,0.882353,1}","{84.2459,4.0114,81.5273}",96.3224,225,f
707,450,pantone,"{96,84,43}","{0.128931,0.552083,0.376471}","{35.988,-1.104,25.5698}",22.6912,226,f
669,415,pantone,"{163,158,140}","{0.130435,0.141104,0.639216}","{65.0686,-1.3637,10.0531}",9.87702,227,f
199,122,pantone,"{252,216,86}","{0.130522,0.65873,0.988235}","{87.2313,-1.3498,66.4011}",71.2991,228,f
710,4515,pantone,"{188,173,117}","{0.131455,0.37766,0.737255}","{70.7763,-2.8287,30.7451}",30.5541,229,f
712,4525,pantone,"{204,191,142}","{0.13172,0.303922,0.8}","{77.3119,-2.8899,26.4225}",26.6958,230,f
207,126,pantone,"{163,130,5}","{0.131857,0.969325,0.639216}","{55.8495,2.3969,60.2144}",68.0506,231,f
706,4495,pantone,"{135,117,48}","{0.132184,0.644444,0.529412}","{49.6013,-1.6798,39.6366}",37.4967,232,f
216,133,pantone,"{112,91,10}","{0.132353,0.910714,0.439216}","{39.4941,0.5465,44.2799}",43.9773,233,f
192,117,pantone,"{198,160,12}","{0.132616,0.939394,0.776471}","{67.4073,2.0009,69.2978}",80.2385,234,f
717,455,pantone,"{102,86,20}","{0.134146,0.803922,0.4}","{36.987,-1.0582,38.3192}",35.4902,235,f
196,1205,pantone,"{247,232,170}","{0.134199,0.311741,0.968627}","{91.8594,-3.9641,32.0541}",33.33,236,f
708,4505,pantone,"{160,145,81}","{0.135021,0.49375,0.627451}","{60.1754,-3.3193,35.7827}",34.2572,237,f
195,120,pantone,"{249,226,127}","{0.135246,0.48996,0.976471}","{89.8894,-4.6845,50.9021}",52.9297,238,f
190,116,pantone,"{252,209,22}","{0.135507,0.912698,0.988235}","{85.1768,0.0517,83.4868}",99.8432,239,f
197,121,pantone,"{249,224,112}","{0.136253,0.550201,0.976471}","{89.2151,-4.9077,57.1439}",59.5707,240,f
211,129,pantone,"{242,209,61}","{0.13628,0.747934,0.94902}","{84.3884,-3.1701,72.7441}",78.7076,241,f
184,110,pantone,"{216,181,17}","{0.137353,0.921296,0.847059}","{74.6271,-1.0981,74.7603}",86.7448,242,f
193,118,pantone,"{170,142,10}","{0.1375,0.941176,0.666667}","{59.811,-0.9306,62.6601}",69.7679,243,f
210,128,pantone,"{244,219,96}","{0.138514,0.606557,0.956863}","{87.3589,-5.5594,62.0895}",64.6856,244,f
1088,803 2X,pantone,"{255,216,22}","{0.13877,0.913725,1}","{87.2072,-2.2277,85.1412}",101.896,245,f
209,127,pantone,"{244,226,135}","{0.139144,0.446721,0.956863}","{89.5684,-5.9287,46.5409}",47.7098,246,f
194,119,pantone,"{137,119,25}","{0.139881,0.817518,0.537255}","{50.1948,-3.1197,49.9036}",49.1076,247,f
964,614,pantone,"{234,226,183}","{0.140523,0.217949,0.917647}","{89.5352,-4.0589,22.0391}",22.3954,248,f
947,5865,pantone,"{214,206,163}","{0.140523,0.238318,0.839216}","{82.4234,-4.0426,22.4313}",22.3954,249,f
722,460,pantone,"{234,221,150}","{0.140873,0.358974,0.917647}","{87.6825,-5.7301,36.4897}",36.9173,250,f
183,109,pantone,"{249,214,22}","{0.140969,0.911647,0.976471}","{86.1517,-3.7631,84.0999}",99.7876,251,f
719,457,pantone,"{181,155,12}","{0.141026,0.933702,0.709804}","{64.3975,-2.946,66.2948}",74.3012,252,f
720,458,pantone,"{221,204,107}","{0.141813,0.515837,0.866667}","{81.6309,-6.5396,49.9682}",50.2151,253,f
957,607,pantone,"{242,234,188}","{0.141975,0.22314,0.94902}","{92.2889,-4.4824,23.3576}",23.7954,254,f
186,112,pantone,"{153,132,10}","{0.142191,0.934641,0.6}","{55.3766,-3.2764,58.5541}",63.0467,255,f
189,115,pantone,"{249,224,76}","{0.142582,0.694779,0.976471}","{88.9096,-7.1482,71.967}",76.3457,256,f
185,111,pantone,"{170,147,10}","{0.142708,0.941176,0.666667}","{61.164,-3.6515,63.6777}",70.6305,257,f
177,103,pantone,"{198,173,15}","{0.143898,0.924242,0.776471}","{70.8208,-4.8591,71.4252}",81.0199,258,f
718,456,pantone,"{153,135,20}","{0.14411,0.869281,0.6}","{56.2385,-4.7171,57.1467}",58.9142,259,f
188,114,pantone,"{249,226,76}","{0.144509,0.694779,0.976471}","{89.4184,-8.1477,72.4735}",76.7087,260,f
187,113,pantone,"{249,229,91}","{0.14557,0.634538,0.976471}","{90.2911,-8.8335,67.5021}",70.244,261,f
965,615,pantone,"{226,219,170}","{0.145833,0.247788,0.886275}","{86.8663,-5.2554,25.0145}",24.9132,262,f
723,461,pantone,"{237,229,173}","{0.145833,0.270042,0.929412}","{90.3494,-5.8239,28.3499}",28.4722,263,f
182,108,pantone,"{249,221,22}","{0.146109,0.911647,0.976471}","{87.9255,-7.2849,85.4456}",101.058,264,f
654,3995,pantone,"{109,96,2}","{0.146417,0.981651,0.427451}","{40.6078,-4.0824,47.1549}",47.6725,265,f
943,5845,pantone,"{178,170,112}","{0.146465,0.370787,0.698039}","{69.0287,-5.8839,30.953}",29.409,266,f
968,618,pantone,"{181,170,89}","{0.146739,0.508287,0.709804}","{68.9641,-7.0452,42.7873}",41.023,267,f
721,459,pantone,"{226,214,124}","{0.147059,0.451327,0.886275}","{84.8519,-8.0674,45.7359}",45.5192,268,f
672,418,pantone,"{96,94,79}","{0.147059,0.177083,0.376471}","{39.6758,-2.0821,8.8983}",7.58654,269,f
949,5875,pantone,"{224,219,181}","{0.147287,0.191964,0.878431}","{86.9215,-4.4425,19.3339}",19.2007,270,f
970,620,pantone,"{132,119,17}","{0.147826,0.871212,0.517647}","{49.6651,-5.7384,51.6432}",51.422,271,f
179,105,pantone,"{130,117,15}","{0.147826,0.884615,0.509804}","{48.8875,-5.6186,51.433}",51.422,272,f
178,104,pantone,"{173,155,12}","{0.148033,0.930636,0.678431}","{63.634,-6.5605,65.3801}",72.0293,273,f
958,608,pantone,"{239,232,173}","{0.14899,0.276151,0.937255}","{91.271,-6.5899,29.623}",29.6011,274,f
966,616,pantone,"{221,214,155}","{0.14899,0.298643,0.866667}","{84.9105,-6.5618,30.0712}",29.6011,275,f
945,5855,pantone,"{204,198,147}","{0.149123,0.279412,0.8}","{79.2322,-5.8834,26.3731}",25.5734,276,f
956,606,pantone,"{211,191,17}","{0.149485,0.919431,0.827451}","{76.7704,-8.4619,76.1808}",87.1219,277,f
950,600,pantone,"{244,237,175}","{0.149758,0.282787,0.956863}","{92.9691,-6.9794,30.9603}",31.009,278,f
967,617,pantone,"{204,196,124}","{0.15,0.392157,0.8}","{78.3289,-7.6454,37.1356}",35.9753,279,f
180,106,pantone,"{247,232,89}","{0.150844,0.639676,0.968627}","{90.8751,-11.2572,68.8803}",71.2102,280,f
181,107,pantone,"{249,229,38}","{0.150869,0.84739,0.976471}","{90.0069,-10.9745,84.2621}",95.1035,281,f
963,613,pantone,"{175,160,12}","{0.151329,0.931429,0.686275}","{65.1859,-8.314,66.6443}",73.5587,282,f
969,619,pantone,"{150,140,40}","{0.151515,0.733333,0.588235}","{57.4567,-8.0609,51.6947}",49.6655,283,f
652,3985,pantone,"{153,140,10}","{0.151515,0.934641,0.6}","{57.6078,-7.6526,60.2621}",64.5652,284,f
1087,803,pantone,"{255,237,56}","{0.151591,0.780392,1}","{92.6251,-11.9166,82.2227}",89.8678,285,f
937,5815,pantone,"{73,68,17}","{0.151786,0.767123,0.286275}","{28.3567,-4.9007,30.1825}",25.3026,286,f
935,5807,pantone,"{224,221,188}","{0.152778,0.160714,0.878431}","{87.5777,-4.4224,16.5898}",16.3095,287,f
650,3975,pantone,"{181,168,12}","{0.153846,0.933702,0.709804}","{67.9141,-9.8337,68.9596}",76.7869,288,f
653,399,pantone,"{153,142,7}","{0.15411,0.954248,0.6}","{58.1636,-8.7801,61.1555}",66.3844,289,f
952,602,pantone,"{242,234,135}","{0.154206,0.442149,0.94902}","{91.4475,-10.7143,48.8401}",48.6644,290,f
176,102,pantone,"{249,232,20}","{0.154294,0.919679,0.976471}","{90.7358,-12.7677,87.8403}",104.176,291,f
955,605,pantone,"{221,206,17}","{0.154412,0.923077,0.866667}","{81.5958,-11.7557,80.2361}",92.8332,292,f
941,5835,pantone,"{158,153,89}","{0.154589,0.436709,0.619608}","{62.3154,-7.6896,34.196}",31.4148,293,f
939,5825,pantone,"{117,112,43}","{0.155405,0.632479,0.458824}","{46.3714,-7.5392,38.0274}",33.7672,294,f
960,610,pantone,"{226,219,114}","{0.15625,0.495575,0.886275}","{86.0298,-11.5032,51.9838}",51.2272,295,f
934,5803,pantone,"{216,214,183}","{0.156566,0.152778,0.847059}","{85.053,-4.4914,15.5782}",15.107,296,f
951,601,pantone,"{242,237,158}","{0.156746,0.347107,0.94902}","{92.537,-9.7839,38.9257}",38.4737,297,f
959,609,pantone,"{234,229,150}","{0.156746,0.358974,0.917647}","{89.7353,-9.7597,39.1619}",38.4737,298,f
174,100,pantone,"{244,237,124}","{0.156944,0.491803,0.956863}","{92.2458,-12.4129,55.0605}",54.9929,299,f
961,611,pantone,"{214,206,73}","{0.15721,0.658879,0.839216}","{81.2475,-12.8552,64.4027}",64.6649,300,f
954,604,pantone,"{232,221,33}","{0.157454,0.857759,0.909804}","{86.4934,-14.2751,81.8416}",91.3272,301,f
648,3965,pantone,"{232,221,17}","{0.15814,0.926724,0.909804}","{86.4591,-14.5435,84.3342}",98.8613,302,f
962,612,pantone,"{196,186,0}","{0.158163,1,0.768627}","{74.096,-12.6419,75.5302}",90.1308,303,f
646,3955,pantone,"{237,226,17}","{0.158333,0.92827,0.929412}","{88.1788,-14.8966,85.8183}",101.216,304,f
932,5797,pantone,"{211,209,170}","{0.158537,0.194313,0.827451}","{83.1003,-5.7068,19.6421}",18.8738,305,f
651,398,pantone,"{175,168,10}","{0.159596,0.942857,0.686275}","{67.3828,-12.53,68.583}",76.1854,306,f
175,101,pantone,"{244,237,71}","{0.159923,0.709016,0.956863}","{91.7998,-15.8689,76.4428}",79.9542,307,f
642,3935,pantone,"{242,237,109}","{0.160401,0.549587,0.94902}","{91.9309,-14.413,61.463}",61.5521,308,f
953,603,pantone,"{237,232,91}","{0.160959,0.616034,0.929412}","{90.0785,-15.2107,66.9802}",67.6773,309,f
641,393,pantone,"{242,239,135}","{0.161994,0.442149,0.94902}","{92.7333,-13.1853,50.4266}",49.7483,310,f
936,581,pantone,"{96,94,17}","{0.162447,0.822917,0.376471}","{38.782,-8.8437,40.8779}",36.7786,311,f
644,3945,pantone,"{239,234,7}","{0.163075,0.970711,0.937255}","{90.419,-18.0559,88.4639}",108.207,312,f
640,392,pantone,"{132,130,5}","{0.164042,0.962121,0.517647}","{52.8199,-12.0501,56.6119}",59.4026,313,f
649,397,pantone,"{193,191,10}","{0.164845,0.948187,0.756863}","{75.2149,-16.3686,75.181}",85.7995,314,f
931,5793,pantone,"{198,198,165}","{0.166667,0.166667,0.776471}","{79.1049,-5.5707,16.5768}",15.5563,315,f
